uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"e674988b-d53a-4828-8cd1-e4f9e24f7124","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.11592",,"ok","sapling","Standing dead",,,,1.0,,,,,,,,1.3,10,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"3e0fcfa3-d114-4b4c-8a90-174fce6170fa","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.14659",,"ok","sapling","Live",,,,0.9,,,,,,,,1.0,10,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"11690056-2f10-427d-a572-3b3b3086d089","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.00262",,"ok","single bole tree","Live",24.5,130,,21.5,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"e180856a-eda3-4164-9156-8bfa1ec1358e","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.01406",,"ok","sapling","Standing dead",,,,1.7,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"55807133-f325-462c-bd19-88cea6791335","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.14658",,"ok","sapling","Live",,,,0.9,,,,,,,,1.0,10,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"ddc2e096-76b3-4175-b460-8828a1563cc1","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.00189",,"ok","sapling","Live",,,,2.1,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"21634c9b-f92e-49f5-b2f1-251b9275b92f","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.00258",,"ok","single bole tree","Dead, broken bole",44.2,130,,11.7,,11.7,25.2,,,,,,,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"055bba4f-9db2-4c0a-ad16-18a73b6ef655","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.00214",,"ok","single bole tree","Live, physically damaged",14.1,130,,13.3,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"2c97eef8-e8a5-4387-befd-656cc7e2c11d","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.00236",,"ok","single bole tree","Live",36.3,130,,26.8,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
"1f3603f1-b710-4d3d-9de9-dcc3cbf2b8ce","TALL_047.basePlot.vst","2019-11-25","vst_TALL_2019","D08","TALL","TALL_047",,"NEON.PLA.D08.TALL.00261",,"ok","single bole tree","Live",28.1,130,,25.1,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-2901","0000-0002-9190-7358",
