uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"81ac3fb1-a0ba-4179-948b-13e2a8a52d77","NIWO_057.basePlot.vst","2019-10-08","D13","NIWO","NIWO_057","tower","evergreenForest",40.047080,-105.585066,"WGS84",10.3,450093.11,4433146.61,"13N",3383.4,0.4,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","31_1","N",,"25","noneSelected",400,200,400,"Dendrometer band annual bout",,,
"d866a4f4-e412-402f-be4a-326701cbd2d9","NIWO_046.basePlot.vst","2019-10-08","D13","NIWO","NIWO_046","tower","shrubScrub",40.048158,-105.586127,"WGS84",10.1,450003.39,4433266.86,"13N",3426.9,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",400,200,400,"Dendrometer band annual bout",,,
"cf4a9a0b-6e3d-4112-bae4-fc6e2db35452","NIWO_064.basePlot.vst","2019-10-08","D13","NIWO","NIWO_064","tower","evergreenForest",40.047370,-105.583997,"WGS84",10.1,450184.50,4433178.20,"13N",3373.2,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31","Y","31_1","N",,"25","noneSelected",400,200,400,"Dendrometer band annual bout",,,
"ca0215b5-0813-4242-ae4f-ee1ce7c70867","NIWO_061.basePlot.vst","2019-10-08","D13","NIWO","NIWO_061","tower","evergreenForest",40.047617,-105.586104,"WGS84",10.2,450004.96,4433206.80,"13N",3413.6,0.2,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","31_4|32_2|41_1","N",,"10","noneSelected",400,80,400,"Dendrometer band annual bout",,,
"ac248700-2f01-4472-b712-7fb0f51bd7fb","NIWO_045.basePlot.vst","2019-10-14","D13","NIWO","NIWO_045","tower","grasslandHerbaceous",40.046800,-105.586451,"WGS84",10.1,449974.76,4433116.31,"13N",3400.3,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31|40|41","Y","31_4|40_1","N",,"25","noneSelected",400,200,400,"Dendrometer band annual bout",,,
"1f4ce956-7597-44e6-a066-6365516308d8","NIWO_051.basePlot.vst","2019-10-14","D13","NIWO","NIWO_051","tower","grasslandHerbaceous",40.048439,-105.585417,"WGS84",10.1,450064.16,4433297.65,"13N",3427.4,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","32_2|41_4","N",,"25","noneSelected",400,200,400,"Dendrometer band annual bout",,,
"c668fc33-4816-4126-8128-018fae1de1e4","NIWO_041.basePlot.vst","2019-10-15","D13","NIWO","NIWO_041","tower","shrubScrub",40.050350,-105.582964,"WGS84",20.1,450274.79,4433508.38,"13N",3425.4,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","32_4","N",,"10","noneSelected",400,400,400,"Dendrometer band annual bout",,,
"ea174591-5b07-4503-83e0-01843cce6413","NIWO_040.basePlot.vst","2019-10-16","D13","NIWO","NIWO_040","tower","evergreenForest",40.046544,-105.584710,"WGS84",20.1,450123.08,4433086.92,"13N",3365.1,0.2,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",400,400,400,"Dendrometer band annual bout",,,
