uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"67e7b83c-00af-4b7d-b530-0cd13555bf1f","HARV_026.basePlot.vst","2019-04-30","D01","HARV","HARV_026","distributed","evergreenForest",42.410762,-72.247271,"WGS84",20.1,726510.45,4699055.59,"18N",194.3,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"abf7283c-714e-461d-b997-992256bb0981","HARV_006.basePlot.vst","2019-04-30","D01","HARV","HARV_006","distributed","deciduousForest",42.403087,-72.253720,"WGS84",20.1,726007.33,4698186.10,"18N",188.8,0.1,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,,,
"120986cf-beda-4952-a71d-5fe449d6833f","HARV_023.basePlot.vst","2019-04-30","D01","HARV","HARV_023","distributed","evergreenForest",42.414314,-72.226622,"WGS84",20.2,728196.81,4699505.34,"18N",170.4,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
"d03b80bc-5543-4d1e-b2cb-00ef832d0ee7","HARV_004.basePlot.vst","2019-04-30","D01","HARV","HARV_004","distributed","mixedForest",42.427091,-72.229737,"WGS84",20.2,727894.17,4700915.85,"18N",199.7,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"828a7eea-30be-45b6-96ad-8523633ff325","HARV_013.basePlot.vst","2019-04-30","D01","HARV","HARV_013","distributed","evergreenForest",42.392282,-72.254598,"WGS84",20.2,725973.86,4696983.89,"18N",184.6,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"1","noneSelected",400,8,400,,,,
