uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"3186e3aa-8d47-4eee-9516-ceb417ade9d9","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08850",,"ok","single bole tree","Live",16.8,130,,15.2,,,,,,,,,,,,,,,,,,,,,"0000-0002-6741-7770","0000-0002-9190-7358",
"cb8d7c55-2a8c-4172-839f-0354a2f86d05","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.12408",,"ok","liana","Live",1.3,130,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-6741-7770","0000-0002-9190-7358",
"19cb8187-7bc2-46de-9932-e6867000f50a","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08463",,"ok","sapling","Live",,,,0.8,,,,,,,,2.4,10,,,,,,,,,,,,"0000-0002-6741-7770","0000-0002-9190-7358",
"6ab5eb91-21e2-4d82-8c7b-660ab60e1014","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08465",,"ok","liana","Live",6.1,130,,,,,,,,,,,,,,,,,,,,,,"Case A","0000-0002-6741-7770","0000-0002-9190-7358",
"486c66eb-7466-4569-9024-ee8aa59e223d","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.12410",,"ok","liana","Live",1.3,50,,,,,,,,,,,,,,,,,,,,,,"Case F","0000-0002-6741-7770","0000-0002-9190-7358",
"5e91c4df-8a55-4240-89e5-a58902c9296b","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.14675",,"ok","liana","Live",1.6,130,,,,,,,,,,,,,,,,,,,,,,"Case A","0000-0002-6741-7770","0000-0002-9190-7358",
"9ea717cd-e3aa-4d01-8ca7-18a39278d4fa","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08835",,"ok","single shrub","Live",2.5,130,,4.7,1.3,,,1.9,1.7,,"ellipsoid or sphere",3.2,10,,,,,,,,,,,,"0000-0002-6741-7770","0000-0002-9190-7358",
"70050014-e96a-4edb-a54d-8aaf179b8c45","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08481",,"ok","liana","Live",3.8,50,,,,,,,,,,,,,,,,,,,,,,"Case F","0000-0002-6741-7770","0000-0002-9190-7358",
"63aee9d5-c55f-463d-bc89-e9648e25d70e","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.12906",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-6741-7770","0000-0002-9190-7358",
"4703cf36-ef64-43b4-84c8-e76a347db280","LENO_061.basePlot.vst","2019-11-18","vst_LENO_2019","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08464",,"ok",,"Lost, presumed dead",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-6741-7770","0000-0002-9190-7358",
