uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"ae4a2723-3581-4094-b0e0-f63c7e819b36","ABBY_003.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_003",,"NEON.PLA.D16.ABBY.03076",,"ok","sapling","Live",,,,1.0,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0001-8510-4041","0000-0001-8397-9370",
"5baf7719-f366-47ad-8e7a-e5792ab8a526","ABBY_023.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_023",,"NEON.PLA.D16.ABBY.01343",,"ok","small shrub","Standing dead",,,,2.0,0.1,,,1.3,0.9,,"ellipsoid or sphere",2.0,10,,,,,,,,,,,,"0000-0003-1908-4817","0000-0001-9932-2330",
"ed124e18-9af4-4877-bbbb-2441d3361ac2","ABBY_003.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_003",,"NEON.PLA.D16.ABBY.03077",,"ok","small shrub","Live",,,,1.2,,,,0.8,0.8,,"oblate half-sphere",1.2,10,,,,,,,,,,,,"0000-0001-8510-4041","0000-0001-8397-9370",
"505a0ee4-f83f-406e-b892-9d1773dc4fc8","ABBY_023.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_023",,"NEON.PLA.D16.ABBY.01455",,"ok","single shrub","Standing dead",1.0,130,,1.8,0.2,,,1.3,0.9,,"ellipsoid or sphere",1.6,10,,,,,,,,,,,"Second stem broken. No longer qualifies.","0000-0003-1908-4817","0000-0001-9932-2330",
"c3a6abbb-873e-4400-a8eb-0f4c99a5012c","ABBY_023.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_023",,"NEON.PLA.D16.ABBY.01467",,"ok","small tree","Live",3.6,130,,7.1,,,,,,,,,,,,,,,,,,,,,"0000-0003-1908-4817","0000-0001-9932-2330",
"42154b88-63b9-418b-981e-59274b6e625a","ABBY_003.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_003",,"NEON.PLA.D16.ABBY.01591",,"ok","small tree","Standing dead",2.8,130,,2.5,,,,,,,,,,,,,,,,,,,,"Cause of death unknown","0000-0001-8510-4041","0000-0001-8397-9370",
"f8d9c38a-734d-49fa-b27c-c6fe613f3805","ABBY_003.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_003",,"NEON.PLA.D16.ABBY.03079",,"ok","small shrub","Live, disease damaged",,,,1.2,,,,0.9,0.6,,"oblate half-sphere",1.2,10,,,,,,,,,,,"Possible fungal disease","0000-0001-8510-4041","0000-0001-8397-9370",
"33631206-3357-4d1c-ab09-c1062789aeec","ABBY_003.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_003",,"NEON.PLA.D16.ABBY.01389",,"ok","small tree","Live",1.5,130,,2.4,,,,,,,,,,,,,,,,,,,,,"0000-0001-8510-4041","0000-0001-8397-9370",
"c84a1bf3-053b-4f46-af7a-184dd2a5a58c","ABBY_023.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_023",,"NEON.PLA.D16.ABBY.09947",,"ok","single bole tree","Live, insect damaged",10.2,130,,7.5,,,,5.4,4.5,"Partially shaded",,,,,,,,,,,,,,"Insect damage to leaves","0000-0003-1908-4817","0000-0001-9932-2330",
"c3c48b7c-613f-4035-a5c3-203e61abd043","ABBY_003.basePlot.vst","2019-10-02","vst_ABBY_2019","D16","ABBY","ABBY_003",,"NEON.PLA.D16.ABBY.01546",,"ok","small shrub","Live",,,,0.7,,,,0.8,0.6,,"cylinder",1.0,10,,,,,,,,,,,,"0000-0001-8510-4041","0000-0001-8397-9370",
