uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"b64978f3-894f-4575-84bc-0d2722e4108f","YELL_023.basePlot.vst","2019-07-25","D12","YELL","YELL_023","distributed","evergreenForest",44.938144,-110.633320,"WGS84",20.1,528931.07,4976144.41,"12N",2071.6,0.2,"vst_YELL_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,,,
"02ab2c22-caf4-4b47-b2d3-57a9e1a4ddf2","YELL_022.basePlot.vst","2019-07-31","D12","YELL","YELL_022","distributed","evergreenForest",44.938373,-110.432189,"WGS84",20.1,544800.14,4976261.26,"12N",1920.2,0.1,"vst_YELL_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
