uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"22a1e1bc-51a1-4a56-9ea6-92a56cece757","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01463",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Resprouts","0000-0002-5381-0889","0000-0001-5875-5527",
"4e9e112c-8311-42c1-a438-36eada94d087","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01489",,"ok","sapling","Live",,,,1.0,,,,,,,,1.9,10,,,,,,,,,,,"Change to ACPE","0000-0002-5381-0889","0000-0001-5875-5527",
"6e1bc411-b1f4-4994-985a-e655e5d3b5a5","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01533",,"ok","sapling","Live",,,,1.4,,,,,,,,2.4,10,,,,,,,,,,,,"0000-0002-5381-0889","0000-0001-5875-5527",
"b73dca71-0695-4d16-b67d-2513c02946a3","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.03928",,"ok","sapling","Live",,,,1.4,,,,,,,,1.3,10,,,,,,,,,,,,"0000-0002-5381-0889","0000-0001-5875-5527",
"33efc31c-2077-44d8-85a0-d5986f5635ce","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01560A",,"ok","multi-bole tree","Live",31.5,130,,35.1,,,,,,,,,,,,,,,,,,,,,"0000-0002-5381-0889","0000-0001-5875-5527",
"268b847c-23fa-4ca4-b60d-8b2b5f62c193","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01541",,"ok","single shrub","Standing dead",1.3,130,,2.7,,,,3.0,0.9,,"half-sphere",1.7,10,,,,,,,,,,,"Unknown reason","0000-0002-5381-0889","0000-0001-5875-5527",
"4aa16545-8d01-41dd-8a61-8bcf3b2665ed","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01592",,"ok","single shrub","Standing dead",1.3,130,,1.0,,,,1.9,0.9,,"half-sphere",2.1,10,,,,,,,,,,,"Unknown reason","0000-0002-5381-0889","0000-0001-5875-5527",
"ab16b08d-4c32-459b-b720-8be0183b5e13","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01558",,"ok","single bole tree","Live",42.9,130,,32.8,,,,,,,,,,,,,,,,,,,,,"0000-0002-5381-0889","0000-0001-5875-5527",
"2fce6429-5812-4ce7-9923-cec734f7a8a3","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.03631",,"ok","small shrub","Live",,,,1.4,,,,1.5,1.0,,"half-sphere",1.5,10,,,,,,,,,,,,"0000-0002-5381-0889","0000-0001-5875-5527",
"eaaffea7-a1e8-425c-a51e-f9ddc4e53e43","GRSM_053.basePlot.vst","2019-12-02","vst_GRSM_2019","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01498",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Resprouts","0000-0002-5381-0889","0000-0001-5875-5527",
