uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"0bc724b1-f8a2-432f-b850-549f1e8e14cd","ORNL_036.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_036",,"NEON.PLA.D07.ORNL.00027",,"ok","small tree","Live",7.1,130,,7.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-1944-3584","0000-0002-5381-0889",
"535434f3-2eea-442d-8656-2ec7369359ad","ORNL_045.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_045",,"NEON.PLA.D07.ORNL.08430",,"ok","sapling","Live",,,,2.3,,,,,,,,1.9,10,,,,,,,,,,,,"0000-0002-5381-0889","0000-0003-1944-3584",
"94454c71-a76b-4eb3-b060-a2f101d9a153","ORNL_036.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_036",,"NEON.PLA.D07.ORNL.00018",,"ok","small tree","Live",5.6,130,,6.5,,,,,,,,,,,,,,,,,,,,,"0000-0003-1944-3584","0000-0002-5381-0889",
"c0653b54-380a-406b-b0bd-8a05f2b6b012","ORNL_036.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_036",,"NEON.PLA.D07.ORNL.02807",,"ok","sapling","Live",,,,1.1,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0003-1944-3584","0000-0002-5381-0889",
"2fc1a4dc-fb3c-4962-8683-6a792315c977","ORNL_045.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_045",,"NEON.PLA.D07.ORNL.08154",,"ok","small tree","Live",5.6,130,,10.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-5381-0889","0000-0003-1944-3584",
"6021c9d7-1d25-4544-a922-08968493e944","ORNL_036.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_036",,"NEON.PLA.D07.ORNL.00016",,"ok","single bole tree","Live",81.6,130,,38.8,,,,,,,,,,,,,,,,,,,,,"0000-0003-1944-3584","0000-0002-5381-0889",
"19030913-e76b-44d3-b0f0-457bd5fe85ea","ORNL_036.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_036",,"NEON.PLA.D07.ORNL.00033",,"ok","small tree","Live",7.3,130,,6.2,,,,,,,,,,,,,,,,,,,,,"0000-0003-1944-3584","0000-0002-5381-0889",
"a60416f7-c446-4a86-af71-18f23bb2f920","ORNL_045.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_045",,"NEON.PLA.D07.ORNL.08210",,"ok","small tree","Standing dead",3.5,130,,6.3,,,,,,,,,,,,,,,,,,,,"Unknown reason","0000-0002-5381-0889","0000-0003-1944-3584",
"feba97e5-5d00-4976-b33d-f209aed66031","ORNL_036.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_036",,"NEON.PLA.D07.ORNL.00010A",,"ok","multi-bole tree","Live",8.0,130,,14.6,,,,,,,,,,,,,,,,,,,,,"0000-0003-1944-3584","0000-0002-5381-0889",
"1cc2fa6d-16ec-4a9b-8cf1-3afcdbae3f10","ORNL_045.basePlot.vst","2019-12-30","vst_ORNL_2019","D07","ORNL","ORNL_045",,"NEON.PLA.D07.ORNL.08177",,"ok","multi-bole tree","Live",30.4,130,,24.7,,,,,,,,,,,,,,,,,,,,,"0000-0002-5381-0889","0000-0003-1944-3584",
