uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"2cced2ce-204b-482a-a289-8e97340ba03e","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04183",,"ok","small shrub","Live",,,,2.0,,,,3.2,3.2,,"half-sphere",2.4,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"24b135e2-9a17-4d3f-be6f-b6d30b7d3d91","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04187",,"ok","small shrub","Live",,,,1.7,,,,1.6,1.1,,"half-sphere",1.1,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"1610e778-439e-47d1-a34a-95d6b5f9c25d","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.02816",,"ok","single shrub","Live, physically damaged",1.1,130,,2.2,,,,2.8,2.7,,"half-sphere",1.7,10,,,,,,,,,,,"Unknown","0000-0002-3695-3837","0000-0002-6694-2717",
"492c7747-9562-4d16-b4a2-e1ed643f89d7","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.02816",,"ok","single shrub","Live",1.2,130,,2.2,,,,2.8,2.7,,"half-sphere",2.1,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"96b7f029-5f5c-43bf-b3ee-4005227538eb","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04188",,"ok","single shrub","Live",1.2,130,,2.2,,,,4.0,3.1,,"half-sphere",2.0,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"14b0c846-47ff-4e5c-be30-1edcca5127d8","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.02817",,"ok","small shrub","Live",,,,1.1,,,,1.4,1.4,,"oblate half-sphere",1.3,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"6c9acf4f-b8c2-436c-acc0-ed616b65c8a1","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04182",,"ok","single shrub","Live, insect damaged",3.1,130,,2.7,,,,3.4,3.0,,"half-sphere",13.3,10,,,,,,,,,,,"Holes","0000-0002-3695-3837","0000-0002-6694-2717",
"14b0a208-77ef-47d4-ac73-413c137c3505","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.02819",,"ok","single shrub","Standing dead",1.0,130,,2.6,,,,5.0,4.7,,"half-sphere",2.0,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"d34df1b7-6f2e-4423-b237-5db137a3344e","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04180",,"ok","single shrub","Standing dead",2.4,130,,3.0,,,,6.3,6.0,,"half-sphere",5.2,12,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"fb28d710-c296-487d-a186-4ece6ad9719f","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04183",,"ok","small shrub","Live",,,,2.0,,,,3.2,3.2,,"half-sphere",1.0,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"0ddcab9c-b70b-4160-96fa-206ac77a43e5","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.04180",,"ok","single shrub","Live",2.4,130,,3.0,,,,6.3,6.0,,"half-sphere",3.9,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"585b167e-0a5f-4ec3-bd15-3368d710c0fc","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.02820",,"ok","small shrub","Live",,,,2.2,,,,2.3,2.2,,"half-sphere",1.2,10,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
"5d328e77-f023-4be9-aa53-ffef1b46aff3","SRER_016.basePlot.vst","2019-11-04","vst_SRER_2019","D14","SRER","SRER_016",,"NEON.PLA.D14.SRER.02819",,"ok","single shrub","Live",1.1,130,,2.6,,,,5.0,4.7,,"half-sphere",1.8,15,,,,,,,,,,,,"0000-0002-3695-3837","0000-0002-6694-2717",
