uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"6fad41fa-b515-44e0-b65c-5d8755583847","MLBS_004.basePlot.vst","2018-10-16","D07","MLBS","MLBS_004","distributed","deciduousForest",37.429342,-80.511896,"WGS84",20.1,543184.31,4142614.20,"17N",890.4,0.2,"vst_MLBS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"3907fee0-e979-459c-a024-c880787998e5","MLBS_006.basePlot.vst","2018-10-17","D07","MLBS","MLBS_006","distributed","deciduousForest",37.426799,-80.564064,"WGS84",20.1,538570.10,4142309.46,"17N",777.0,0.2,"vst_MLBS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,,,
"4ccbefa2-c566-4f13-8b2b-e62ee378c429","MLBS_020.basePlot.vst","2018-10-17","D07","MLBS","MLBS_020","distributed","deciduousForest",37.427133,-80.568447,"WGS84",20.1,538182.13,4142344.73,"17N",785.7,0.1,"vst_MLBS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,,,
"4894fec2-1302-4a6d-bfbc-1e245db1ab01","MLBS_007.basePlot.vst","2018-10-17","D07","MLBS","MLBS_007","distributed","deciduousForest",37.427946,-80.571837,"WGS84",20.1,537881.79,4142433.55,"17N",806.2,0.2,"vst_MLBS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"9929a3e3-31cf-478b-ae3e-f320f19b6734","MLBS_061.basePlot.vst","2018-10-18","D07","MLBS","MLBS_061","tower","deciduousForest",37.376631,-80.519800,"WGS84",20.1,542514.78,4136762.76,"17N",1169.0,0.2,"vst_MLBS_2018",,,"23 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,,,
"2f2917b3-22d1-4451-9a4f-3334f39629b6","MLBS_013.basePlot.vst","2018-10-18","D07","MLBS","MLBS_013","distributed","deciduousForest",37.432507,-80.559608,"WGS84",20.2,538961.39,4142944.55,"17N",817.7,0.6,"vst_MLBS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"c126f0b6-4a84-4cf2-b508-67cbc38c8bd3","MLBS_072.basePlot.vst","2018-10-22","D07","MLBS","MLBS_072","tower","deciduousForest",37.375302,-80.525243,"WGS84",20.2,542033.62,4136612.88,"17N",1170.2,0.2,"vst_MLBS_2018",,,"21 | 39","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"251e7286-623f-4b76-abeb-48bb9ee4d5ba","MLBS_076.basePlot.vst","2018-10-24","D07","MLBS","MLBS_076","tower","deciduousForest",37.376397,-80.521192,"WGS84",20.2,542391.67,4136736.17,"17N",1170.9,0.3,"vst_MLBS_2018",,,"23 | 39","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"cb7a32ce-8ef0-4341-affb-298c692d2839","MLBS_070.basePlot.vst","2018-10-24","D07","MLBS","MLBS_070","tower","deciduousForest",37.375576,-80.526582,"WGS84",20.2,541914.91,4136642.68,"17N",1167.2,0.3,"vst_MLBS_2018",,,"21 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"2dd92880-699d-47bb-9a4a-dc29b5fb55ae","MLBS_068.basePlot.vst","2018-10-25","D07","MLBS","MLBS_068","tower","deciduousForest",37.375876,-80.528303,"WGS84",20.1,541762.37,4136675.20,"17N",1166.6,0.3,"vst_MLBS_2018",,,"21 | 23","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"99fa5fdb-8e41-4610-bddb-7dd43795e0d2","MLBS_063.basePlot.vst","2018-10-30","D07","MLBS","MLBS_063","tower","deciduousForest",37.377486,-80.527932,"WGS84",20.3,541794.33,4136853.98,"17N",1175.7,0.4,"vst_MLBS_2018",,,"23 | 41","NEON.DOC.000987vE",,"Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,,,
"2bbf3392-71fa-4c36-acfd-9f6f98f2042f","MLBS_067.basePlot.vst","2018-10-30","D07","MLBS","MLBS_067","tower","deciduousForest",37.378569,-80.527279,"WGS84",20.1,541851.54,4136974.42,"17N",1171.6,0.3,"vst_MLBS_2018",,,"21 | 41","NEON.DOC.000987vE",,"Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,,,
"9f05541e-8b8e-4c1a-a601-35ae926ffb33","MLBS_066.basePlot.vst","2018-10-31","D07","MLBS","MLBS_066","tower","deciduousForest",37.376918,-80.525892,"WGS84",20.1,541975.26,4136791.87,"17N",1172.6,0.2,"vst_MLBS_2018",,,"23 | 41","NEON.DOC.000987vE",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"eea5d06d-889b-46bf-a47b-4c19edfd478e","MLBS_071.basePlot.vst","2018-10-31","D07","MLBS","MLBS_071","tower","deciduousForest",37.376640,-80.524185,"WGS84",20.2,542126.54,4136761.79,"17N",1169.5,0.2,"vst_MLBS_2018",,,"21 | 23","NEON.DOC.000987vE",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"473b3dc7-75b3-449b-8b26-719bdb29d398","MLBS_073.basePlot.vst","2018-10-31","D07","MLBS","MLBS_073","tower","deciduousForest",37.378019,-80.525926,"WGS84",20.3,541971.63,4136914.00,"17N",1172.5,0.3,"vst_MLBS_2018",,,"23 | 41","NEON.DOC.000987vE",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
