uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"5fe982f8-520c-4360-8c47-d828db383a88","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.01901",,"ok","small tree","Standing dead",1.1,130,,4.1,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"9b55889c-32b7-4d04-afb1-abf7c36dc0f7","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.11604",,"ok","small shrub","Live",,,,1.8,,,,0.8,0.7,,"cylinder",1.3,10,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"9486045a-039a-4133-a203-58a1dd4d1d04","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.13111",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"ef365747-0b16-43d6-8055-74cabda3693f","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.11318",,"ok","small tree","Live",7.7,130,,8.3,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"82b10905-9cf9-41b5-bbbe-a8ef1e0fdd82","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.01918",,"ok","single bole tree","Live",40.5,130,,21.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"756fdf66-6127-4cec-a82b-6acb6cacae19","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.01901",,"ok","small tree","Live",2.0,130,,4.1,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"232bfca5-0cec-4bec-918c-189fc09a3afa","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.02190",,"ok","small tree","Live",3.5,130,,4.2,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"7a898b5f-7e24-45d2-be49-a656c0cf1b9b","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.01906",,"ok","single bole tree","Live",85.3,130,,31.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"efc3d4a5-ef56-4fef-a75d-cd18947b2c55","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.02153",,"ok","small shrub","Standing dead",,,,1.5,,,,1.8,1.2,,"half-sphere",1.2,10,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"f3ff8c08-f9af-445f-b482-73f15fcac861","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.01903",,"ok","single bole tree","Live",56.7,130,,30.7,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"fe2b7a95-b086-404e-9fdc-7da3311d157a","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.02153",,"ok","small shrub","Standing dead",,,,1.5,,,,1.8,1.2,,"half-sphere",1.2,10,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
"b5a8b06e-9752-4453-b55a-8313f2ae74f5","TALL_051.basePlot.vst","2019-12-12","vst_TALL_2019","D08","TALL","TALL_051",,"NEON.PLA.D08.TALL.02151",,"ok","small shrub","Standing dead",,,,1.3,,,,0.3,0.3,,"cylinder",1.0,10,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-2560-8883",
