uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"ccb76b8d-5517-4462-bbf5-25606cd1399d","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07845",,"ok","sapling","Live",,,,1.1,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"4fd221a5-ac7c-4344-8762-a183d3e42c77","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07549",,"ok","small tree","Live",5.1,130,,2.7,,,,,,,,,,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"183bd169-ebda-4a33-be7f-30ac6962ae32","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07838",,"ok","sapling","Live,  other damage",,,,0.5,,,,,,,,1.0,10,,,,,,,,,,,"Black fungus","0000-0001-9932-2330","0000-0001-8615-3910",
"42be8387-a129-4533-b8ab-28436591d256","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07551",,"ok","sapling","Live",,,,0.7,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"7bfd0999-083e-41ed-8379-97b81eafec61","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07555",,"ok","small shrub","Live",,,,1.9,0.9,,,1.3,0.8,,"ellipsoid or sphere",1.7,10,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"c449cc4c-2d49-495e-9c61-fc30f945fd70","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07554",,"ok","sapling","Live",,,,0.8,,,,,,,,1.2,10,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"db6585e7-488d-49c7-8421-7cb1a71044b6","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07557",,"ok","small shrub","Live",,,,1.0,0.2,,,1.0,0.8,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"89357e03-9b80-4d36-b41b-d2233c1edf2e","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.09997",,"ok","single bole tree","Live",78.2,130,,45.1,,,,7.8,7.7,"Full sun",,,,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
"72335e40-cbe9-4715-9b62-5b38b3480db2","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07553",,"ok","small shrub","Live, physically damaged",,,,1.7,0.7,,,0.7,0.7,,"ellipsoid or sphere",1.4,10,,,,,,,,,,,"Broken branches","0000-0001-9932-2330","0000-0001-8615-3910",
"7ffa7fd7-e2d8-4b4d-ba9a-e890381fc2a5","WREF_019.basePlot.vst","2019-12-02","vst_WREF_2019","D16","WREF","WREF_019",,"NEON.PLA.D16.WREF.07834",,"ok","small tree","Live",5.0,130,,4.3,,,,,,,,,,,,,,,,,,,,,"0000-0001-9932-2330","0000-0001-8615-3910",
