uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"59bb260a-e7a7-4c3b-bff4-5f2fc35c1286","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01479",,"ok","small shrub","Live",,,,1.0,0.4,,,1.5,0.6,,"ellipsoid or sphere",3.0,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"2e60d439-df1c-4d4d-99a5-6c8145a0f3aa","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01506",,"ok","small shrub","Live",,,,0.8,,,,0.5,0.4,,"inverted cone",1.1,10,0.22,0.18,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"2300d340-e86e-41d0-8da6-8af193a83b1c","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01500",,"ok","small shrub","Live",,,,0.7,,,,1.5,1.0,,"half-sphere",3.3,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"a391bf3e-a11f-4693-88ad-e2edddc49b81","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01472",,"ok","small shrub","Live",,,,0.8,0.1,,,0.5,0.5,,"ellipsoid or sphere",2.1,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"ab1ecae2-4204-4a6f-bf1c-eb1bc47ae712","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01470",,"ok","small shrub","Live",,,,0.7,0.1,,,0.7,0.5,,"ellipsoid or sphere",1.4,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"f21fd2fc-3155-4bd6-9592-cd126134ff32","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01483",,"ok","small shrub","Standing dead",,,,0.8,,,,1.8,1.0,,"half-sphere",5.3,10,,,,,,,,,,,"Unknown cause of death","0000-0002-7906-5928","0000-0002-3704-5849",
"96731a92-97a6-4cba-bb7c-83814cc82571","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01499",,"ok","small shrub","Standing dead",,,,0.9,,,,1.6,1.6,,"half-sphere",7.8,10,,,,,,,,,,,"Unknown cause of death","0000-0002-7906-5928","0000-0002-3704-5849",
"17de88fd-a07b-4075-bed1-4109bbe7e0e7","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01492",,"ok","small shrub","Live",,,,0.4,,,,0.4,0.4,,"oblate half-sphere",1.5,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"c3b69ea2-e876-4c07-b500-1405edbd0836","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01502",,"ok","small shrub","Live",,,,0.9,,,,1.4,1.3,,"oblate half-sphere",4.3,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"112485bb-02dc-442b-afc6-65f9e31fdb86","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01497",,"ok","small shrub","Live",,,,1.1,0.1,,,1.2,0.8,,"ellipsoid or sphere",4.5,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"2405ef99-bf9a-46b1-a619-581c83632613","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01490",,"ok","small shrub","Standing dead",,,,0.9,,,,2.2,1.6,,"oblate half-sphere",4.0,10,,,,,,,,,,,"Unknown cause of death","0000-0002-7906-5928","0000-0002-3704-5849",
"b7338831-f061-4633-b04c-f925a9318827","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01466",,"ok","small shrub","Live",,,,0.7,0.1,,,0.4,0.2,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"fe34facd-6bbf-46ca-875f-cab747169c03","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01492",,"ok","small shrub","Live",,,,0.6,0.1,,,0.5,0.4,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"c9799088-5bf0-4cdf-bfd3-bd196b7e506d","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01497",,"ok","small shrub","Live",,,,1.1,0.1,,,1.2,0.8,,"ellipsoid or sphere",5.3,11,,,,,,,,,,,"Former tag 1498 is part of 1497","0000-0002-7906-5928","0000-0002-3704-5849",
"74b1d06e-c83d-4da4-b82d-dfc4dcde0495","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01479",,"ok","small shrub","Live",,,,1.0,0.4,,,1.5,0.6,,"ellipsoid or sphere",5.5,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"485cacdf-d0f5-405f-93bc-de21a61a1a88","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01485",,"ok","small shrub","Live",,,,0.8,0.1,,,1.1,0.8,,"ellipsoid or sphere",1.7,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"74db8659-c57d-4a6d-8c6c-4c3a8cffca52","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01479",,"ok","small shrub","Live",,,,1.0,0.4,,,1.5,0.6,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"9d1065be-27cc-41e8-aa23-e4c296132e20","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01488",,"ok","small shrub","Live",,,,0.7,0.1,,,0.6,0.6,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
"0e371ddb-e22a-4dce-a3cf-083b3ccb2fb8","ONAQ_051.basePlot.vst","2019-08-19","vst_ONAQ_2019","D15","ONAQ","ONAQ_051",,"NEON.PLA.D15.ONAQ.01492",,"ok","small shrub","Live",,,,0.6,0.1,,,0.5,0.4,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"0000-0002-7906-5928","0000-0002-3704-5849",
